Listing ID,Employee Name,Client Name,Date of Transaction,Status,Final Price,Agent Fee Percentage
6377738404,"Mcguire, Jeanette","Rodriguez, Teresa",2021-09-18,pending sale,,
6377738404,"Mcguire, Jeanette",,2021-09-24,relisted,,
1445131562,"Gray, Christina","Graham, Rodney",2024-02-03,pending sale,,
1445131562,"Gray, Christina","Graham, Rodney",2024-02-12,sold,1043535.1,4.0870981742846455
3338842598,"Romero, Diane","Martinez, Melanie",2021-12-28,pending sale,,
3338842598,"Romero, Diane","Martinez, Melanie",2022-01-16,sold,548998.32,5.51948479925934
6685464770,"Saunders, Kimberly","Smith, Rhonda",2022-03-24,pending rental,,
6685464770,"Saunders, Kimberly",,2022-04-17,relisted,,
1633700529,"Fry, Joseph","Nguyen, Jeffrey",2023-05-03,pending rental,,
1633700529,"Fry, Joseph","Nguyen, Jeffrey",2023-05-31,rented,1766.37,100
1946900894,"Paul, Ashley","Collier, Nicholas",2023-12-23,pending sale,,
1946900894,"Paul, Ashley","Collier, Nicholas",2024-01-18,sold,661792.55,4.486295655601568
4703088863,"Cox, Kathleen","Rios, Steven",2023-08-25,pending sale,,
4703088863,"Cox, Kathleen",,2023-09-22,relisted,,
6004494144,"Hines, Monica","Lopez, Scott",2024-02-04,pending sale,,
6004494144,"Hines, Monica","Lopez, Scott",2024-02-11,sold,1109392.43,3.8888104111064465
2841766560,"Kane, Diana","Tucker, Michael",2021-07-03,pending rental,,
2841766560,"Kane, Diana","Tucker, Michael",2021-07-08,rented,1843.58,100
3569848733,"Wilcox, Frank","West, Sonia",2024-02-07,pending rental,,
3569848733,"Wilcox, Frank",,2024-03-08,relisted,,
5024629128,"Obrien, Stephanie","Ball, Brian",2024-02-12,pending rental,,
5024629128,"Obrien, Stephanie","Ball, Brian",2024-03-02,rented,1670.95,100
3152139744,"Miller, Danielle","Boyd, Ronald",2021-09-05,pending sale,,
3152139744,"Miller, Danielle",,2021-10-03,relisted,,
3198379282,"Shaw, Thomas","Martinez, Melanie",2022-08-21,pending rental,,
3198379282,"Shaw, Thomas",,2022-09-07,relisted,,
5395966776,"Leon, Patrick","Smith, Jim",2022-02-25,pending rental,,
5395966776,"Leon, Patrick","Smith, Jim",2022-03-23,rented,4438.93,100
9767801149,"Hodges, Patrick","White, Ryan",2023-09-19,pending sale,,
9767801149,"Hodges, Patrick",,2023-09-21,relisted,,
2843526243,"Gonzales, Catherine","Roach, Lori",2021-07-09,pending rental,,
2843526243,"Gonzales, Catherine","Roach, Lori",2021-07-25,rented,1880.94,100
5279747204,"Cruz, Connie","Wright, Charles",2024-04-03,pending rental,,
5279747204,"Cruz, Connie",,2024-04-17,relisted,,
4141563316,"Barry, Megan","Rodriguez, Kelly",2023-12-22,pending sale,,
4141563316,"Barry, Megan",,2024-01-01,relisted,,
5736840617,"Wheeler, Michelle","Adams, Emily",2022-03-09,pending sale,,
5736840617,"Wheeler, Michelle","Adams, Emily",2022-03-18,sold,434264.58,3.1272690323557466
7973263918,"Miller, Alejandro","Ball, Brian",2023-10-12,pending sale,,
7973263918,"Miller, Alejandro",,2023-10-13,relisted,,
8085511559,"Grant, Douglas","Martin, Julie",2022-10-30,pending rental,,
8085511559,"Grant, Douglas","Martin, Julie",2022-11-23,rented,5005.24,100
4585568154,"Garrett, Raymond","Gardner, Erika",2022-09-17,pending sale,,
4585568154,"Garrett, Raymond",,2022-10-11,relisted,,
1343252593,"White, Gregory","Moore, Harold",2022-10-04,pending sale,,
1343252593,"White, Gregory","Moore, Harold",2022-10-05,sold,379899.18,5.767976914997627
7090244977,"Frye, Angela","Gray, Kimberly",2023-04-18,pending sale,,
7090244977,"Frye, Angela","Gray, Kimberly",2023-05-14,sold,219941.04,5.85270366612125
5003411297,"Romero, Diane","Ray, David",2023-09-03,pending rental,,
5003411297,"Romero, Diane","Ray, David",2023-09-22,rented,4438.15,100
6842821037,"Lowery, Michael","Ritter, Megan",2021-10-22,pending sale,,
6842821037,"Lowery, Michael","Ritter, Megan",2021-11-15,sold,1140431.15,3.264291219880207
1529587873,"Bright, Robert","Thornton, Jessica",2023-01-18,pending rental,,
1529587873,"Bright, Robert",,2023-02-10,relisted,,
4456353460,"Taylor, Richard","Hogan, Catherine",2023-03-26,pending rental,,
4456353460,"Taylor, Richard","Hogan, Catherine",2023-04-25,rented,4900.51,100
9386682210,"Taylor, Jessica","Frey, Daniel",2024-01-27,pending sale,,
9386682210,"Taylor, Jessica",,2024-02-18,relisted,,
5871035323,"Norris, Joshua","Johnston, Jeffrey",2024-03-30,pending sale,,
5871035323,"Norris, Joshua",,2024-04-11,relisted,,
5371432554,"Vaughan, Robert","Stokes, Savannah",2023-07-21,pending rental,,
5371432554,"Vaughan, Robert","Stokes, Savannah",2023-07-22,rented,1897.87,100
6316792665,"Meyer, Valerie","Bond, Erik",2024-01-12,pending rental,,
6316792665,"Meyer, Valerie",,2024-01-22,relisted,,
1789675386,"Adams, Ashley","Riley, Cody",2023-06-26,pending rental,,
1789675386,"Adams, Ashley",,2023-07-13,relisted,,
9018826436,"Zimmerman, Melissa","Serrano, Daniel",2021-06-05,pending rental,,
9018826436,"Zimmerman, Melissa","Serrano, Daniel",2021-07-01,rented,2106.04,100
3478087747,"Evans, Christina","Williams, Corey",2022-02-12,pending rental,,
3478087747,"Evans, Christina",,2022-02-13,relisted,,
8342121668,"Gibbs, Anthony","Robinson, Annette",2021-12-21,pending sale,,
8342121668,"Gibbs, Anthony","Robinson, Annette",2022-01-01,sold,252194.44,4.974210894446349
3310105252,"Ross, Patricia","Smith, Anthony",2022-03-20,pending sale,,
3310105252,"Ross, Patricia",,2022-04-01,relisted,,
6363011015,"Wood, Maria","Woods, Christopher",2024-04-05,pending sale,,
6363011015,"Wood, Maria",,2024-04-20,relisted,,
9338779923,"Ross, Patricia","Young, Daniel",2022-04-16,pending rental,,
9338779923,"Ross, Patricia",,2022-04-30,relisted,,
1135001627,"Bright, Robert","Barajas, Christopher",2023-03-05,pending rental,,
1135001627,"Bright, Robert","Barajas, Christopher",2023-03-09,rented,4383.92,100
4106718339,"Gonzales, Catherine","Simpson, Peggy",2021-08-29,pending rental,,
4106718339,"Gonzales, Catherine","Simpson, Peggy",2021-09-27,rented,2528.69,100
3499977545,"Davis, Craig","Benton, Lawrence",2024-01-02,pending sale,,
3499977545,"Davis, Craig","Benton, Lawrence",2024-01-03,sold,1607205.85,3.647649551257378
9489315200,"Lopez, Katherine","Alvarez, Rebecca",2021-11-21,pending sale,,
9489315200,"Lopez, Katherine","Alvarez, Rebecca",2021-12-05,sold,187671.86,5.856020889960824
5575446710,"Zimmerman, Melissa","Pacheco, Christopher",2023-09-29,pending rental,,
5575446710,"Zimmerman, Melissa","Pacheco, Christopher",2023-10-08,rented,4838.15,100
9725639483,"Coffey, Patrick","Molina, Catherine",2022-12-04,pending sale,,
9725639483,"Coffey, Patrick",,2022-12-21,relisted,,
2826240073,"Mcguire, Jeanette","Brown, Roberta",2022-05-17,pending sale,,
2826240073,"Mcguire, Jeanette","Brown, Roberta",2022-06-09,sold,648003.05,4.243938093047598
2485731576,"Miller, Alejandro","Knight, Samantha",2022-04-16,pending sale,,
2485731576,"Miller, Alejandro","Knight, Samantha",2022-05-04,sold,689568.17,4.103708347405798
9167363796,"Barry, Megan","Harris, Tony",2022-01-23,pending sale,,
9167363796,"Barry, Megan",,2022-02-22,relisted,,
1554099626,"Wise, David","Sanchez, Roger",2023-12-27,pending sale,,
1554099626,"Wise, David",,2024-01-01,relisted,,
9517201687,"Parker, Stephanie","Cunningham, Alexander",2022-09-18,pending rental,,
9517201687,"Parker, Stephanie","Cunningham, Alexander",2022-09-28,rented,2032.32,100
5217399674,"Bradley, Michael","Warren, Kayla",2023-04-16,pending rental,,
5217399674,"Bradley, Michael","Warren, Kayla",2023-04-17,rented,1941.28,100
8704970437,"Thomas, Kenneth","Klein, Julie",2021-05-25,pending rental,,
8704970437,"Thomas, Kenneth",,2021-05-31,relisted,,
7355470373,"Bradley, Michael","Simpson, Stephanie",2022-01-17,pending sale,,
7355470373,"Bradley, Michael","Simpson, Stephanie",2022-01-21,sold,1055556.42,3.887302760496746
6844418646,"Clements, Derek","Hart, Brandon",2022-01-24,pending sale,,
6844418646,"Clements, Derek","Hart, Brandon",2022-01-27,sold,853967.16,3.264310855609529
5182249806,"Cruz, Pamela","Wallace, Zachary",2023-02-25,pending rental,,
5182249806,"Cruz, Pamela",,2023-03-03,relisted,,
9770477885,"Shaw, Thomas","Bradshaw, Susan",2023-05-25,pending sale,,
9770477885,"Shaw, Thomas",,2023-06-03,relisted,,
2736305428,"Patton, Colton","Boyd, Ronald",2024-03-09,pending sale,,
2736305428,"Patton, Colton",,2024-03-15,relisted,,
6522897816,"Howard, Katherine","Woods, Lisa",2021-05-08,pending rental,,
6522897816,"Howard, Katherine","Woods, Lisa",2021-05-12,rented,4840.21,100
2435007989,"Gonzales, Catherine","Santana, Matthew",2021-07-15,pending rental,,
2435007989,"Gonzales, Catherine","Santana, Matthew",2021-08-12,rented,4882.1,100
1208138496,"Olson, Andrea","Schultz, Priscilla",2021-06-22,pending sale,,
1208138496,"Olson, Andrea","Schultz, Priscilla",2021-06-29,sold,1197754.36,5.094602811955022
3344084293,"Davis, Ashley","Coleman, Logan",2022-10-11,pending sale,,
3344084293,"Davis, Ashley",,2022-10-17,relisted,,
1700712270,"Wood, Maria","Mclaughlin, Andrew",2024-03-24,pending rental,,
1700712270,"Wood, Maria","Mclaughlin, Andrew",2024-03-26,rented,4662.99,100
1429240846,"Morse, Randy","Jones, Andrew",2021-12-27,pending rental,,
1429240846,"Morse, Randy",,2022-01-01,relisted,,
5569993693,"Saunders, Kimberly","Hernandez, Lori",2021-08-09,pending rental,,
5569993693,"Saunders, Kimberly","Hernandez, Lori",2021-08-13,rented,2122.87,100
1745751442,"Cruz, Connie","Snyder, Janet",2023-10-01,pending rental,,
1745751442,"Cruz, Connie","Snyder, Janet",2023-10-24,rented,4282.22,100
5874392616,"Meyer, Valerie","Jensen, Michelle",2021-08-04,pending sale,,
5874392616,"Meyer, Valerie",,2021-08-06,relisted,,
3858492578,"Bell, Christopher","Carroll, Sheila",2022-02-08,pending rental,,
3858492578,"Bell, Christopher","Carroll, Sheila",2022-02-19,rented,4869.51,100
7397953436,"Adams, Ashley","Perez, Bonnie",2021-05-05,pending sale,,
7397953436,"Adams, Ashley","Perez, Bonnie",2021-05-31,sold,2016269.6,3.3710542953033458
9974851361,"Barnes, Michael","Patterson, Daniel",2022-08-14,pending rental,,
9974851361,"Barnes, Michael",,2022-09-07,relisted,,
7918423917,"Olson, Andrea","Castillo, Rachel",2022-05-30,pending rental,,
7918423917,"Olson, Andrea",,2022-06-10,relisted,,
8525510201,"Lee, Melissa","Cervantes, Kristin",2022-05-08,pending rental,,
8525510201,"Lee, Melissa",,2022-05-10,relisted,,
2308957847,"Anderson, Joseph","Wilson, Jacqueline",2022-03-05,pending sale,,
2308957847,"Anderson, Joseph",,2022-03-20,relisted,,
2076391253,"Bell, Christopher","Beasley, Marcus",2023-02-15,pending sale,,
2076391253,"Bell, Christopher",,2023-03-08,relisted,,
7919467850,"Mcgrath, Alison","Horton, Martin",2022-06-16,pending sale,,
7919467850,"Mcgrath, Alison","Horton, Martin",2022-07-06,sold,1249915.2,4.4359333492748885
9775018591,"Holland, Kristy","Jones, Andrew",2021-12-28,pending rental,,
9775018591,"Holland, Kristy",,2022-01-26,relisted,,
6429659679,"Johnson, Angelica","Jones, Dorothy",2022-11-06,pending sale,,
6429659679,"Johnson, Angelica",,2022-11-14,relisted,,
1858711056,"Mcguire, Jeanette","Mosley, Mary",2023-01-19,pending rental,,
1858711056,"Mcguire, Jeanette","Mosley, Mary",2023-02-15,rented,4155.69,100
1828375380,"Shaffer, Jacqueline","Jones, Andrew",2023-04-17,pending rental,,
1828375380,"Shaffer, Jacqueline","Jones, Andrew",2023-05-09,rented,3096.9,100
